imagem;index;mediana;mean global;desvio;mean blue;desv blue;mean green;desv green;mean red;desv red;R/G mean;R/B mean;R/G desv;R/B desv;isfire
fire_0015.jpg;32;107;128,091;60,588;83,814;23,333;116,326;33,656;184,133;64,001;1,583;2,197;1,902;2,743;0
fire_0015.jpg;33;91;93,279;12,732;89,782;11,622;91,72;10,683;98,336;14,031;1,072;1,095;1,313;1,207;0
fire_0015.jpg;34;102;102,467;9,121;99,848;7,432;99,57;7,184;107,984;9,851;1,085;1,081;1,371;1,325;0
fire_0015.jpg;35;127;126,497;20,381;117,275;17,538;121,694;16,952;140,522;18,611;1,155;1,198;1,098;1,061;0
fire_0015.jpg;36;145;163,596;40,56;132,131;9,894;143,891;7,476;214,765;28,016;1,493;1,625;3,747;2,832;1
fire_0015.jpg;37;150;171,321;59,405;113,435;10,754;148,757;10,93;251,77;4,473;1,692;2,22;0,409;0,416;1
fire_0015.jpg;38;133;162,931;63,155;104,544;5,247;134,867;13,954;249,381;8,555;1,849;2,385;0,613;1,63;1
fire_0015.jpg;39;121;148,648;52,528;106,179;7,432;120,307;8,666;219,458;22,947;1,824;2,067;2,648;3,088;1
fire_0015.jpg;40;124;137,361;53,955;103,141;28,51;121,627;29,019;187,315;56,253;1,54;1,816;1,939;1,973;1
fire_0015.jpg;41;111;122,187;49,744;93,054;32,215;105,862;32,562;167,643;46,301;1,584;1,802;1,422;1,437;1
fire_0015.jpg;42;86;86,611;17,091;74,318;12,762;91,918;13,182;93,595;17,654;1,018;1,259;1,339;1,383;0
fire_0015.jpg;43;95;95,901;20,799;88,934;25,348;101,838;16,321;96,931;17,438;0,952;1,09;1,068;0,688;0
fire_0015.jpg;44;118;121,946;29,581;115,84;25,033;114,514;24,079;135,485;33,807;1,183;1,17;1,404;1,35;0
fire_0015.jpg;45;140;147,5;24,37;132,32;7,726;138,382;9,58;171,798;26,948;1,241;1,298;2,813;3,488;0
fire_0015.jpg;46;150;169,844;52,514;119,619;12,053;150,667;10,4;239,245;17,695;1,588;2;1,702;1,468;1
fire_0015.jpg;47;153;169,493;61,86;105,578;7,942;151,088;14,105;251,813;4,197;1,667;2,385;0,298;0,528;1
fire_0015.jpg;48;140;158,521;49,32;116,562;11,977;137,966;11,235;221,034;30,608;1,602;1,896;2,724;2,556;1
fire_0015.jpg;49;148;155,155;25,462;132,506;7,321;145,603;10,076;187,357;12,189;1,287;1,414;1,21;1,665;0
fire_0015.jpg;50;108;122,347;56,936;83,077;27,091;104,664;27,045;179,299;56,226;1,713;2,158;2,079;2,075;1
fire_0015.jpg;51;98;110,002;39,639;89,462;18,913;97,493;21,293;143,051;47,244;1,467;1,599;2,219;2,498;1
fire_0015.jpg;52;93;101,834;35,722;90,387;26,063;98,84;23,131;116,275;47,595;1,176;1,286;2,058;1,826;0
fire_0015.jpg;53;128;127,956;19,851;133,301;21,047;125,344;18,255;125,224;19,056;0,999;0,939;1,044;0,905;0
fire_0015.jpg;54;153;155,075;23,505;155,954;27,341;148,48;21,663;160,792;19,072;1,083;1,031;0,88;0,698;0
fire_0015.jpg;55;139;151,799;38,872;125,269;13,868;131,766;13,747;198,363;29,64;1,505;1,584;2,156;2,137;1
fire_0015.jpg;56;131;158,179;58,414;106,782;12,728;130,405;11,989;237,349;15,811;1,82;2,223;1,319;1,242;1
fire_0015.jpg;57;159;176,794;54,934;121,539;10,1;158,912;13,784;249,931;6,257;1,573;2,056;0,454;0,62;1
fire_0015.jpg;58;153;171,048;47,103;125,637;7,441;156,37;13,475;231,138;23,039;1,478;1,84;1,71;3,096;1
fire_0015.jpg;59;150;164,926;44,189;124,544;11,354;150,307;9,096;219,928;27,868;1,463;1,766;3,064;2,454;1
fire_0015.jpg;60;79;80,329;23,915;64,349;16,655;86,622;16,897;90,016;27,641;1,039;1,399;1,636;1,66;0
fire_0015.jpg;61;87;92,052;36,755;71,475;21,681;97,698;20,586;106,984;49,807;1,095;1,497;2,42;2,297;0
fire_0015.jpg;62;135;136,262;38,708;125,821;35,147;130,502;27,395;152,464;45,873;1,168;1,212;1,675;1,305;0
fire_0015.jpg;63;131;133,431;28,995;137,717;31,817;128,888;27,361;133,69;26,87;1,037;0,971;0,982;0,845;0
fire_0015.jpg;64;136;145,075;33,028;132,322;23,908;130,152;21,177;172,75;33,185;1,327;1,306;1,567;1,388;0
fire_0015.jpg;65;148;163,644;43,179;131,755;14,339;140,986;13,01;218,192;26,693;1,548;1,656;2,052;1,862;1
fire_0015.jpg;66;167;179,241;55,766;131,506;29,895;157,181;25,572;249,037;12,04;1,584;1,894;0,471;0,403;1
fire_0015.jpg;67;169;182,867;48,267;140,286;23,228;164,426;19,078;243,89;14,446;1,483;1,739;0,757;0,622;1
fire_0015.jpg;68;163;174,187;59,157;110,766;13,955;162,09;19,572;249,704;7,035;1,541;2,254;0,359;0,504;1
fire_0015.jpg;69;155;161,006;35,505;127,731;13,06;153,046;7,778;202,24;26,076;1,321;1,583;3,353;1,997;0
fire_0015.jpg;70;77;76,668;18,661;63,648;14,683;87,162;17,045;79,195;15,89;0,909;1,244;0,932;1,082;0
fire_0015.jpg;71;81;80,821;20,373;65,491;16,213;93,843;16,923;83,13;16,912;0,886;1,269;0,999;1,043;0
fire_0015.jpg;72;86;88,996;27,193;73,992;19,596;89,13;16,507;103,867;33,4;1,165;1,404;2,023;1,704;0
fire_0015.jpg;73;104;111,103;29,174;101,827;21,097;98,496;21,545;132,987;30,334;1,35;1,306;1,408;1,438;1
fire_0015.jpg;74;141;157,392;45,989;123,389;21,119;134,258;19,654;214,53;23,594;1,598;1,739;1,2;1,117;1
fire_0015.jpg;75;179;185,574;36,276;160,038;19,525;167,79;18,731;228,893;19,263;1,364;1,43;1,028;0,987;0
fire_0015.jpg;76;190;196,053;37,26;177,114;29,329;182,854;26,303;228,192;32,357;1,248;1,288;1,23;1,103;0
fire_0015.jpg;77;190;189,242;45,566;162,534;39,788;172,52;32,508;232,67;26,645;1,349;1,432;0,82;0,67;0
fire_0015.jpg;78;176;181,737;48,802;141,422;32,124;169,97;28,708;233,819;28,505;1,376;1,653;0,993;0,887;1
fire_0015.jpg;79;155;154,429;25,747;144,638;25,12;151,811;22,087;166,838;24,764;1,099;1,153;1,121;0,986;0
fire_0015.jpg;80;77;75,927;21,756;60,285;16,23;89,01;19,51;78,486;18,801;0,882;1,302;0,964;1,158;0
fire_0015.jpg;81;78;78,037;20,508;64,475;15,697;89,808;18,894;79,829;18,239;0,889;1,238;0,965;1,162;0
fire_0015.jpg;82;84;84,465;23,827;66,139;17,036;93,808;18,526;93,446;23,789;0,996;1,413;1,284;1,396;0
fire_0015.jpg;83;117;128,089;51,147;92,208;27,827;110,894;28,669;181,165;43,031;1,634;1,965;1,501;1,546;1
fire_0015.jpg;84;121;130,762;55,385;100,203;34,688;122,528;38,227;169,554;63,495;1,384;1,692;1,661;1,83;0
fire_0015.jpg;85;192;194,385;34,048;177,328;26,467;181,989;25,828;223,838;28,252;1,23;1,262;1,094;1,067;0
fire_0015.jpg;86;156;156,066;50,441;149,763;48,753;144,576;46,66;173,858;50,898;1,203;1,161;1,091;1,044;0
fire_0015.jpg;87;219;208,438;37,035;209,926;34,518;197,453;33,811;217,936;39,586;1,104;1,038;1,171;1,147;0
fire_0015.jpg;88;189;189,061;31,337;185,482;33,273;175,555;25,72;206,146;26,273;1,174;1,111;1,022;0,79;0
fire_0015.jpg;89;196;191,518;20,708;197,037;19,588;186,381;20,216;191,136;20,905;1,026;0,97;1,034;1,067;0
fire_0015.jpg;90;81;81,005;19,105;63,629;12,819;95,17;14,674;84,216;14,229;0,885;1,324;0,97;1,11;0
fire_0015.jpg;91;78;77,813;20,394;60,509;14,465;91,781;16,559;81,15;16,081;0,884;1,341;0,971;1,112;0
fire_0015.jpg;92;80;79,941;18,947;64,435;14,143;91,181;16,19;84,208;15,16;0,924;1,307;0,936;1,072;0
fire_0015.jpg;93;98;107,809;47,006;80,542;27,37;104,186;27,524;138,699;58,406;1,331;1,722;2,122;2,134;0
fire_0015.jpg;94;95;99,852;33,719;86,704;25,059;95,214;25,322;117,637;40,387;1,235;1,357;1,595;1,612;0
fire_0015.jpg;95;160;155,676;48,891;140,181;42,174;144,739;40,133;182,109;52,184;1,258;1,299;1,3;1,237;0
fire_0015.jpg;96;185;181,17;31,956;187,15;32,103;170,768;30,312;185,59;30,833;1,087;0,992;1,017;0,96;0
fire_0015.jpg;97;198;193,813;31,687;195,182;31,433;185,09;29,27;201,166;32,179;1,087;1,031;1,099;1,024;0
fire_0015.jpg;98;169;175,622;32,603;181,555;30,055;172,544;30,827;172,766;35,809;1,001;0,952;1,162;1,191;0
fire_0015.jpg;99;181;178,967;28,976;183,744;26,641;178,222;28,254;174,936;31,163;0,982;0,952;1,103;1,17;0
fire_0016.jpg;0;120;118,423;23,223;119,218;20,64;123,678;23,233;112,374;24,233;0,909;0,943;1,043;1,174;0
fire_0016.jpg;1;80;79,786;13,038;83,784;11,231;83,552;11,852;72,021;12,365;0,862;0,86;1,043;1,101;0
fire_0016.jpg;2;69;73,404;17,625;77,822;16,312;76,923;16,481;65,467;17,301;0,851;0,841;1,05;1,061;0
fire_0016.jpg;3;127;122,218;30,227;133,635;28,95;127,098;28,725;105,92;25,653;0,833;0,793;0,893;0,886;0
fire_0016.jpg;4;137;136,374;10,385;139,704;9,667;142,704;7,363;126,714;5,602;0,888;0,907;0,761;0,58;0
fire_0016.jpg;5;119;118,475;9,438;117,678;9,857;123,395;8,445;114,352;7,543;0,927;0,972;0,893;0,765;0
fire_0016.jpg;6;100;100,469;7,963;98,789;8,273;105,525;7,252;97,093;5,421;0,92;0,983;0,748;0,655;0
fire_0016.jpg;7;113;112,83;14,981;115,392;16,986;116,379;14,251;106,72;11,19;0,917;0,925;0,785;0,659;0
fire_0016.jpg;8;104;104,83;12,551;105,467;13,847;108,443;12,012;100,579;10,249;0,927;0,954;0,853;0,74;0
fire_0016.jpg;9;88;87,5;9,792;87,64;10,532;90,181;10,244;84,68;7,525;0,939;0,966;0,735;0,714;0
fire_0016.jpg;10;72;71,783;12,632;77,706;10,023;75,682;10,504;61,963;11,008;0,819;0,797;1,048;1,098;0
fire_0016.jpg;11;57;56,198;7,955;59,664;6,556;60,286;5,511;48,643;5,539;0,807;0,815;1,005;0,845;0
fire_0016.jpg;12;51;50,018;7,732;54,41;5,247;53,347;5,558;42,296;5,563;0,793;0,777;1,001;1,06;0
fire_0016.jpg;13;60;70,425;29,376;78,672;30,038;73,702;28,73;58,901;25,488;0,799;0,749;0,887;0,849;0
fire_0016.jpg;14;123;120,827;14,491;126,691;11,064;126,022;12,566;109,768;12,883;0,871;0,866;1,025;1,164;0
fire_0016.jpg;15;94;94,988;13,812;90,89;14,277;99,429;14,248;94,646;11,35;0,952;1,041;0,797;0,795;0
fire_0016.jpg;16;74;75,518;7,233;71,51;6,361;77,731;7,396;77,314;6,131;0,995;1,081;0,829;0,964;0
fire_0016.jpg;17;76;78,206;10,274;74,242;11,696;79,475;10,516;80,902;6,685;1,018;1,09;0,636;0,572;0
fire_0016.jpg;18;76;77,493;14,592;73,755;16,471;77,451;15,773;81,272;9,51;1,049;1,102;0,603;0,577;0
fire_0016.jpg;19;66;66,51;10,902;64,302;10,489;66,79;11,823;68,438;9,905;1,025;1,064;0,838;0,944;0
fire_0016.jpg;20;60;60,477;9,378;63,915;8,533;65,133;6,869;52,382;6,695;0,804;0,82;0,975;0,785;0
fire_0016.jpg;21;53;53,684;8,684;53,662;5,872;59,408;7,651;47,982;8,243;0,808;0,894;1,077;1,404;0
fire_0016.jpg;22;55;56,576;12,79;57,709;13,189;62,125;11,959;49,894;9,851;0,803;0,865;0,824;0,747;0
fire_0016.jpg;23;67;75,043;26,938;81,93;29,407;80,139;25,751;63,059;20,786;0,787;0,77;0,807;0,707;0
fire_0016.jpg;24;111;109,289;11,971;116,331;8,491;114,594;7,984;96,942;7,996;0,846;0,833;1,002;0,942;0
fire_0016.jpg;25;90;90,744;11,04;90,325;12,651;93,885;11,175;88,022;7,956;0,938;0,975;0,712;0,629;0
fire_0016.jpg;26;73;73,293;6,246;67,371;2,008;74,059;3,435;78,45;6,241;1,059;1,164;1,817;3,108;0
fire_0016.jpg;27;78;79,555;10,958;68,797;3,876;79,21;3,897;90,658;9,535;1,145;1,318;2,447;2,46;0
fire_0016.jpg;28;65;71,207;16,457;57,83;4,285;65,269;4,732;90,523;13,582;1,387;1,565;2,87;3,17;0
fire_0016.jpg;29;60;62,804;10,385;54,102;2,553;60,365;3,814;73,946;9,832;1,225;1,367;2,578;3,851;0
fire_0016.jpg;30;55;60,419;21,767;65,531;22,744;64,781;21,022;50,944;18,089;0,786;0,777;0,86;0,795;0
fire_0016.jpg;31;62;73,402;30,111;76,203;33,619;79,701;29,36;64,302;24,442;0,807;0,844;0,832;0,727;0
fire_0016.jpg;32;115;108,204;33,1;116,952;35,319;113,768;31,412;93,891;27,211;0,825;0,803;0,866;0,77;0
fire_0016.jpg;33;121;120,383;13,272;127,782;10,954;125,693;9,72;107,675;8,338;0,857;0,843;0,858;0,761;0
fire_0016.jpg;34;103;104,076;7,685;107,254;6,557;108,192;6,042;96,782;4,175;0,895;0,902;0,691;0,637;0
fire_0016.jpg;35;83;82,998;7,166;80,878;9,115;84,808;6,838;83,309;4,045;0,982;1,03;0,592;0,444;0
fire_0016.jpg;36;83;90,444;28,431;66,963;4,399;85,048;6,925;119,32;30,714;1,403;1,782;4,435;6,981;0
fire_0016.jpg;37;102;124,166;62,491;72,034;20,548;104,197;26,41;196,269;47,751;1,884;2,725;1,808;2,324;1
fire_0016.jpg;38;67;86,715;46,543;52,36;5,701;70,448;15,176;137,338;47,205;1,949;2,623;3,11;8,28;0
fire_0016.jpg;39;56;61,704;14,262;52,229;3,817;55,283;4,076;77,6;13,977;1,404;1,486;3,429;3,662;0
fire_0016.jpg;40;134;129,192;12,427;138,384;6,425;135,058;5,915;114,134;6,433;0,845;0,825;1,088;1,001;0
fire_0016.jpg;41;132;131,091;14,097;138,328;12,02;136,858;10,804;118,086;8,954;0,863;0,854;0,829;0,745;0
fire_0016.jpg;42;111;112,844;13,324;116,504;13,051;117,232;12,805;104,795;10,042;0,894;0,899;0,784;0,769;0
fire_0016.jpg;43;105;105,613;8,184;107,6;7,717;109,731;6,622;99,507;6,273;0,907;0,925;0,947;0,813;0
fire_0016.jpg;44;100;99,515;7,388;100,65;7,653;102,955;6,546;94,939;5,314;0,922;0,943;0,812;0,694;0
fire_0016.jpg;45;85;85,73;10,316;77,558;9,322;86,112;6,868;93,518;7,59;1,086;1,206;1,105;0,814;0
fire_0016.jpg;46;97;113,351;50,828;70,578;11,91;99,885;17,075;169,59;46,294;1,698;2,403;2,711;3,887;0
fire_0016.jpg;47;150;161,999;69,492;95,669;34,963;142,075;30,219;248,254;10,738;1,747;2,595;0,355;0,307;1
fire_0016.jpg;48;72;95,071;56,102;51,762;8,051;78,102;20,416;155,35;56,245;1,989;3,001;2,755;6,986;1
fire_0016.jpg;49;59;76,575;39,106;48,774;5,818;60,779;9,418;120,173;39,27;1,977;2,464;4,17;6,75;1
fire_0016.jpg;50;118;116,981;13,118;120,418;13,228;122,341;11,72;108,186;9,276;0,884;0,898;0,791;0,701;0
fire_0016.jpg;51;96;97,933;14,125;99,786;14,901;102,453;13,836;91,562;10,981;0,894;0,918;0,794;0,737;0
fire_0016.jpg;52;82;80,842;8,514;79,472;9,547;83,555;8,752;79,498;6,217;0,951;1;0,71;0,651;0
fire_0016.jpg;53;76;77,886;10,111;72,885;10,477;79,07;9,638;81,702;7,941;1,033;1,121;0,824;0,758;0
fire_0016.jpg;54;86;86,205;12,492;75,395;7,898;86,44;7,716;96,779;10,842;1,12;1,284;1,405;1,373;0
fire_0016.jpg;55;82;85,463;18,949;67,262;8,053;81,117;7,436;108,011;9,924;1,332;1,606;1,335;1,232;0
fire_0016.jpg;56;106;126,06;65,995;66,52;20,616;106,05;25,98;205,61;41,14;1,939;3,091;1,584;1,995;1
fire_0016.jpg;57;110;130,422;72,222;67,718;23,054;109,227;32,778;214,32;51,211;1,962;3,165;1,562;2,221;1
fire_0016.jpg;58;69;89,678;48,817;50,549;9,103;70,798;15,392;147,688;39,71;2,086;2,922;2,58;4,362;1
fire_0016.jpg;59;67;88,64;49,221;48,496;5,769;67,227;10,689;150,197;35,514;2,234;3,097;3,323;6,156;1
fire_0016.jpg;60;81;82,472;17,075;77,699;15,59;83,459;15,165;86,258;19,067;1,034;1,11;1,257;1,223;0
fire_0016.jpg;61;80;83,162;25,456;69,669;13,21;78,525;10,958;101,293;33,424;1,29;1,454;3,05;2,53;0
fire_0016.jpg;62;73;74,447;11,476;69,518;9,156;72,411;9,125;81,411;12,292;1,124;1,171;1,347;1,343;0
fire_0016.jpg;63;76;74,437;11,675;67,544;9,871;72,766;9,939;83,002;9,437;1,141;1,229;0,949;0,956;0
fire_0016.jpg;64;80;86,158;25,923;65,986;9,724;78,96;12,573;113,528;23,569;1,438;1,72;1,875;2,424;0
fire_0016.jpg;65;80;90,588;31,638;62,275;8,657;79,861;9,987;129,629;19,679;1,623;2,082;1,97;2,273;1
fire_0016.jpg;66;79;94,292;48,669;56,542;14,344;78,517;18,532;147,816;44,922;1,883;2,614;2,424;3,132;0
fire_0016.jpg;67;64;78,965;36,909;54,651;13,711;65,547;17,063;116,698;37,586;1,78;2,135;2,203;2,741;1
fire_0016.jpg;68;83;89,657;39,1;62,36;19,645;75,992;16,608;130,618;36,263;1,719;2,095;2,183;1,846;1
fire_0016.jpg;69;62;75,59;34,979;58,28;12,701;65,451;16,126;103,038;45,753;1,574;1,768;2,837;3,602;1
fire_0016.jpg;70;56;71,644;45,568;57,301;27,403;68,952;37,442;88,68;59,777;1,286;1,548;1,597;2,181;1
fire_0016.jpg;71;67;80,036;43,453;58,515;18,833;72,584;26,183;109,01;57,15;1,502;1,863;2,183;3,035;0
fire_0016.jpg;72;57;58,052;11,096;53,773;8,808;57,483;8,631;62,899;13,236;1,094;1,17;1,533;1,503;0
fire_0016.jpg;73;69;74,667;20,719;63,098;9,963;67,386;10,038;93,518;23,357;1,388;1,482;2,327;2,344;0
fire_0016.jpg;74;74;79,482;20,43;67,41;11,586;71,739;11,167;99,298;19,872;1,384;1,473;1,779;1,715;0
fire_0016.jpg;75;80;88,323;30,242;63,976;11,591;78,501;11,09;122,491;25,093;1,56;1,915;2,263;2,165;0
fire_0016.jpg;76;74;81,314;28,414;65,062;13,782;76,52;15,279;102,358;35,62;1,338;1,573;2,331;2,585;0
fire_0016.jpg;77;91;95,855;31,624;86,29;23,211;92,346;22,106;108,93;41,207;1,18;1,262;1,864;1,775;1
fire_0016.jpg;78;85;87,622;24,316;76,166;16,389;84,093;13,325;102,608;30,973;1,22;1,347;2,324;1,89;0
fire_0016.jpg;79;64;67,297;16,947;64,005;10,395;68,581;12,453;69,306;24,124;1,011;1,083;1,937;2,321;0
fire_0016.jpg;80;53;53,417;10,058;50,973;7,366;57,317;10,207;51,96;11,034;0,907;1,019;1,081;1,498;0
fire_0016.jpg;81;58;58,81;11,323;52,917;8,063;60,307;9,546;63,205;13,123;1,048;1,194;1,375;1,627;0
fire_0016.jpg;82;63;63,393;9,463;56,61;6,98;68,299;8,274;65,269;8,824;0,956;1,153;1,067;1,264;0
fire_0016.jpg;83;64;65,459;13,113;60,755;13,267;69,981;11,833;65,64;12,539;0,938;1,08;1,06;0,945;0
fire_0016.jpg;84;70;72,531;17,778;67,282;16,459;75,602;14,699;74,709;20,483;0,988;1,11;1,393;1,244;0
fire_0016.jpg;85;66;69,022;18,882;60,339;12,344;70,582;12,187;76,146;25,301;1,079;1,262;2,076;2,05;0
fire_0016.jpg;86;62;62,833;10,791;56,005;7,722;68,731;8,493;63,763;11,631;0,928;1,139;1,369;1,506;0
fire_0016.jpg;87;66;70,026;18,696;63,066;15,424;74,16;13,351;72,853;23,641;0,982;1,155;1,771;1,533;0
fire_0016.jpg;88;59;60,322;11,798;57,701;10,338;65,93;11,061;57,336;11,881;0,87;0,994;1,074;1,149;0
fire_0016.jpg;89;59;59,38;8,55;54,35;6,207;67,162;6,622;56,629;6,598;0,843;1,042;0,997;1,063;0
fire_0016.jpg;90;56;56,979;9,934;52,043;7,232;63,694;9,064;55,198;9,431;0,867;1,061;1,041;1,304;0
fire_0016.jpg;91;61;60,757;9,856;54,654;7,655;66,034;7,196;61,582;10,737;0,933;1,127;1,492;1,403;0
fire_0016.jpg;92;59;58,449;9,853;54,878;7,823;64,432;8,864;56,037;9,856;0,87;1,021;1,112;1,26;0
fire_0016.jpg;93;59;61,305;12,026;59,31;11,486;67,037;10,963;57,568;11,445;0,859;0,971;1,044;0,996;0
fire_0016.jpg;94;55;56,778;12,292;52,138;8,943;62,475;11,868;55,72;13,315;0,892;1,069;1,122;1,489;0
fire_0016.jpg;95;59;59,133;9,849;54,674;8,337;64,578;8,287;58,147;10,116;0,9;1,064;1,221;1,213;0
fire_0016.jpg;96;60;60,737;9,821;55,406;8,071;65,144;9,144;61,659;9,587;0,947;1,113;1,048;1,188;0
fire_0016.jpg;97;50;51,739;11,279;50,136;7,098;57,024;10,38;48,058;13,397;0,843;0,959;1,291;1,887;0
fire_0016.jpg;98;51;51,227;10,724;49,67;7,94;56,442;10,248;47,57;11,574;0,843;0,958;1,129;1,458;0
fire_0016.jpg;99;56;55,895;9,769;51,587;6,928;62,597;8,988;53,502;9,399;0,855;1,037;1,046;1,357;0
fire_0017.jpg;0;241;244,486;7,292;254,275;1,122;239,203;2,231;239,981;3,044;1,003;0,944;1,364;2,713;0
fire_0017.jpg;1;239;210,805;54,443;208,582;64,119;209,896;49,35;213,938;48,268;1,019;1,026;0,978;0,753;0
fire_0017.jpg;2;93;90,595;44,507;52,87;39,919;105,278;32,856;113,635;33,165;1,079;2,149;1,009;0,831;0
fire_0017.jpg;3;64;65,619;35,237;33,878;25,754;77,8;27,341;85,178;27,853;1,095;2,514;1,019;1,081;0
fire_0017.jpg;4;140;136,449;43,252;107,029;41,921;139,195;30,288;163,122;36,781;1,172;1,524;1,214;0,877;0
fire_0017.jpg;5;145;148,09;31,016;121,064;16,033;142,083;16,697;181,123;22,19;1,275;1,496;1,329;1,384;0
fire_0017.jpg;6;116;114,873;43,103;78,576;30,065;105,336;25,279;160,706;22,842;1,526;2,045;0,904;0,76;0
fire_0017.jpg;7;107;109,678;31,215;85,034;20,035;102,52;19,016;141,482;22,136;1,38;1,664;1,164;1,105;0
fire_0017.jpg;8;85;88,306;37,683;57,522;23,024;80,8;22,495;126,595;27,455;1,567;2,201;1,22;1,192;0
fire_0017.jpg;9;65;68,371;26,437;50,773;18,55;65,102;19,862;89,237;24,545;1,371;1,758;1,236;1,323;0
fire_0017.jpg;10;242;243,674;8,295;254,019;2,687;238,931;3,826;238,072;4,865;0,996;0,937;1,272;1,81;0
fire_0017.jpg;11;134;149,074;70,565;130,44;85,079;156,07;61,271;160,712;58,43;1,03;1,232;0,954;0,687;0
fire_0017.jpg;12;86;78,144;38,785;32,645;20,362;96,085;21,828;105,702;21,687;1,1;3,238;0,993;1,065;0
fire_0017.jpg;13;69;65,907;31,294;33,578;20,608;77,586;21,367;86,557;21,182;1,116;2,578;0,991;1,028;0
fire_0017.jpg;14;96;94,104;41,943;56,733;33,53;104,827;29,216;120,752;32,836;1,152;2,128;1,124;0,979;0
fire_0017.jpg;15;106;116,622;46,557;81,475;23,076;104,803;20,652;163,587;44,306;1,561;2,008;2,145;1,92;1
fire_0017.jpg;16;109;111,027;44,116;74,806;28,753;100,178;23,862;158,098;28,237;1,578;2,113;1,183;0,982;0
fire_0017.jpg;17;110;110,671;40,006;80,88;30,278;102,043;26,904;149,091;26,886;1,461;1,843;0,999;0,888;0
fire_0017.jpg;18;74;79,924;39,82;50,018;24,77;72,877;24,916;116,877;34,826;1,604;2,337;1,398;1,406;0
fire_0017.jpg;19;65;67,794;23,735;50,446;15,021;64,27;16,305;88,664;21,204;1,38;1,758;1,3;1,412;0
fire_0017.jpg;20;247;237,835;31,061;234,301;38,446;236,578;26,775;242,626;25,734;1,026;1,036;0,961;0,669;0
fire_0017.jpg;21;94;98,062;55,334;58,227;53,294;112,938;44,701;123,021;43,772;1,089;2,113;0,979;0,821;0
fire_0017.jpg;22;64;64,585;35,664;26,606;17,629;79,437;25,909;87,71;25,218;1,104;3,297;0,973;1,431;0
fire_0017.jpg;23;62;61,421;31,601;28,053;17,472;73,464;22,264;82,747;21,945;1,126;2,95;0,986;1,256;0
fire_0017.jpg;24;92;87,19;40,24;47,93;31,103;98,054;25,983;115,586;27,375;1,179;2,412;1,054;0,88;0
fire_0017.jpg;25;104;112,895;44,013;83,086;24,397;100,147;18,561;155,453;44,826;1,552;1,871;2,415;1,837;1
fire_0017.jpg;26;115;122,163;38,295;88,339;17,053;111,802;14,862;166,347;26,158;1,488;1,883;1,76;1,534;0
fire_0017.jpg;27;105;106,598;33,38;76,186;18,217;100,091;18,348;143,518;18,542;1,434;1,884;1,011;1,018;0
fire_0017.jpg;28;82;86,49;40,308;55,082;23,158;79,133;24,448;125,254;34,598;1,583;2,274;1,415;1,494;0
fire_0017.jpg;29;70;71,78;23,384;52,805;14,441;67,642;15,005;94,894;17,184;1,403;1,797;1,145;1,19;0
fire_0017.jpg;30;242;211,214;62,176;190,091;78,065;217,554;50,063;225,998;47,878;1,039;1,189;0,956;0,613;0
fire_0017.jpg;31;76;76,406;39,776;35,606;24,106;92,299;28,88;101,314;28,173;1,098;2,845;0,976;1,169;0
fire_0017.jpg;32;58;62,41;35,42;30,467;20,729;72,866;29,798;83,896;29,236;1,151;2,754;0,981;1,41;0
fire_0017.jpg;33;63;63,598;31,951;34,056;20,098;70,075;24,48;86,664;24,753;1,237;2,545;1,011;1,232;0
fire_0017.jpg;34;83;80,358;31,384;54,6;27,697;82,27;20,948;104,205;22,651;1,267;1,909;1,081;0,818;0
fire_0017.jpg;35;116;119,189;18,565;107,498;11,796;112,102;11,076;137,968;15,253;1,231;1,283;1,377;1,293;0
fire_0017.jpg;36;115;118,087;24,181;95,72;13,763;111,747;8,837;146,795;11,042;1,314;1,534;1,25;0,802;0
fire_0017.jpg;37;88;93,698;36,204;61,358;17,543;85,64;16,984;134,094;24,36;1,566;2,185;1,434;1,389;1
fire_0017.jpg;38;67;76,838;44,88;44,442;20,402;68,664;24,449;117,408;47,605;1,71;2,642;1,947;2,333;0
fire_0017.jpg;39;62;63,137;18,151;46,872;10,643;60,32;10,569;82,219;11,258;1,363;1,754;1,065;1,058;0
fire_0017.jpg;40;113;120,683;66,954;77,637;69,225;135,523;53,073;148,888;54,506;1,099;1,918;1,027;0,787;0
fire_0017.jpg;41;81;76,609;40,806;31,23;21,354;94,51;26,778;104,085;26,227;1,101;3,333;0,979;1,228;0
fire_0017.jpg;42;59;60,261;34,136;25,64;18,119;71,92;26,285;83,224;24,796;1,157;3,246;0,943;1,369;0
fire_0017.jpg;43;70;70,482;24,177;47,592;17,21;73,669;16,711;90,186;15,994;1,224;1,895;0,957;0,929;0
fire_0017.jpg;44;90;89,212;25,419;72,198;23,383;83,75;14,648;111,686;18,78;1,334;1,547;1,282;0,803;0
fire_0017.jpg;45;132;130,789;15,902;125,97;13,511;122,602;12,628;143,795;12,536;1,173;1,142;0,993;0,928;0
fire_0017.jpg;46;129;128,404;21,351;118,032;20,238;119,693;15,712;147,486;12,789;1,232;1,25;0,814;0,632;0
fire_0017.jpg;47;84;89,999;35,922;58,166;18,646;80,48;16,08;131,352;21,236;1,632;2,258;1,321;1,139;0
fire_0017.jpg;48;68;71,232;32,312;45,022;20,049;68,984;21,952;99,69;27,323;1,445;2,214;1,245;1,363;0
